project_key,project_name,project_description,project_start_date,project_end_date,project_progress,project_parent,originating_department
1411654c-2e81-44f5-a0c0-03d7ead54e8d,Compare quotes and finalize binding coverage agreement,"Compare quotes and finalize binding coverage agreement

Description:
Analyze premium costs, exclusions, and liability limits to select optimal carrier and sign contract.

Resources needed:
• CFO
• Insurance Underwriter Specialist
• Risk Management Team",5/21/2026,5/30/2026,0,06bc7a3b-578d-41e9-a902-ec27142371ad,PlanExe
65aa6107-f2f6-4c60-80b2-a117e0bd9573,Conduct airspace risk analysis near proposed venue coordinates,,5/30/2026,6/14/2026,0,6f004f4a-9caa-40af-916c-b6372850e8e1,PlanExe
39424d0a-0e7f-4288-bf53-805209f0e3af,Engage aviation regulatory specialist consultant,"Engage aviation regulatory specialist consultant

Description:
Hire an expert with UAV liability expertise to review hardware airworthiness gap analysis and provide feasibility advice for airspace restrictions.

Resources needed:
• Aviation Regulatory Specialist Consultant
• Consulting Budget
• Legal Counsel Retainer",5/30/2026,6/2/2026,0,65aa6107-f2f6-4c60-80b2-a117e0bd9573,PlanExe
f256c4f3-1a35-44c7-b6e1-890ae851bd64,Map airspace boundaries near venue sites,"Map airspace boundaries near venue sites

Description:
Utilize SkyVector or AirMap software to map Class B C D airspace boundaries against proposed warehouse sites for flight envelope compliance.

Resources needed:
• GIS Software License
• GPS Coordinates
• Venue Blueprints",6/2/2026,6/5/2026,0,39424d0a-0e7f-4288-bf53-805209f0e3af,PlanExe
2551aa64-a421-440c-9578-b260543ea4d3,Simulate LAANC requests for target coordinates,"Simulate LAANC requests for target coordinates

Description:
Use FAA DroneZone portal to simulate LAANC request submissions and verify authorization availability status for all three target coordinates.

Resources needed:
• FAA DroneZone Account
• Internet Access
• Site Maps",6/5/2026,6/8/2026,0,f256c4f3-1a35-44c7-b6e1-890ae851bd64,PlanExe
a4f32940-9bb1-44a1-a146-4749e157b21c,Validate restrictions with FAA District Office,"Validate restrictions with FAA District Office

Description:
Consult FAA District Office regarding airspace waiver feasibility and validate Class B C D access permissions before lease signing.

Resources needed:
• FAA District Office Contact Info
• Legal Counsel
• Compliance Checklists",6/8/2026,6/11/2026,0,2551aa64-a421-440c-9578-b260543ea4d3,PlanExe
a6effd79-0411-45c1-bfa7-1ff8a745b34f,Compile risk analysis report for lease decisions,"Compile risk analysis report for lease decisions

Description:
Compile findings into a risk analysis report comparing venue options to support final lease decision making and mitigation planning.

Resources needed:
• Report Template
• Stakeholder Meeting Schedule
• Final Decision Makers",6/11/2026,6/14/2026,0,65aa6107-f2f6-4c60-80b2-a117e0bd9573,PlanExe
95814c22-80a4-46e1-a20d-b3bbbfd0a30f,Venue Infrastructure & Safety Fit-out,,6/14/2026,9/2/2026,0,6f004f4a-9caa-40af-916c-b6372850e8e1,PlanExe
125bd836-1a42-48c3-a11e-fa6b4a7184fe,Negotiate and sign industrial warehouse lease agreements,,6/14/2026,7/16/2026,0,95814c22-80a4-46e1-a20d-b3bbbfd0a30f,PlanExe
bf907c25-9f65-4335-b56c-d43ec4f7beb6,Identify potential warehouse locations,"Identify potential warehouse locations

Description:
Search for industrial properties in target cities meeting size and zoning requirements for drone operations.

Resources needed:
• Real Estate Agent
• Site Surveyor
• Zoning Consultant",6/14/2026,6/22/2026,0,125bd836-1a42-48c3-a11e-fa6b4a7184fe,PlanExe
ad96ebf6-4e20-40af-a3eb-80b3cb8de6d0,Negotiate lease terms and conditions,"Negotiate lease terms and conditions

Description:
Discuss rent rates, duration, CAM fees, and specific clauses regarding high-density drone activity usage rights.

Resources needed:
• Commercial Real Estate Broker
• Property Manager
• Legal Counsel",6/22/2026,6/30/2026,0,bf907c25-9f65-4335-b56c-d43ec4f7beb6,PlanExe
93c1cada-7080-469d-ba33-a58304dc6b80,Conduct legal review of documentation,"Conduct legal review of documentation

Description:
Have counsel review lease drafts for liability waivers, insurance requirements, and airspace restriction clauses.

Resources needed:
• Corporate Attorney
• Insurance Specialist
• Compliance Officer",6/30/2026,7/8/2026,0,ad96ebf6-4e20-40af-a3eb-80b3cb8de6d0,PlanExe
c8e13cb3-0581-41a9-af9d-02be8b6ebfbc,Execute final lease agreement with owner,"Execute final lease agreement with owner

Description:
Sign the finalized contract and pay initial deposits to secure the property rights for venue setup.

Resources needed:
• CFO
• Property Owner Representative
• Notary Public",7/8/2026,7/16/2026,0,125bd836-1a42-48c3-a11e-fa6b4a7184fe,PlanExe
1eeec10e-aba9-48be-afbf-e73be7dd1370,Install HVAC systems meeting ventilation safety standards,,7/16/2026,8/17/2026,0,125bd836-1a42-48c3-a11e-fa6b4a7184fe,PlanExe
f8fc9544-407e-445e-b124-4fc0cb73a88f,Design HVAC system layout for warehouse safety,"Design HVAC system layout for warehouse safety

Description:
Calculate heat load and fume removal requirements to meet FAA Part 107 ventilation standards. Define ductwork paths avoiding structural conflicts. Deliver approved engineering schematics for permit submission.

Resources needed:
• HVAC Engineer
• Safety Compliance Officer
• CAD Software",7/16/2026,7/24/2026,0,1eeec10e-aba9-48be-afbf-e73be7dd1370,PlanExe
c902df29-c872-41c6-9a80-2a116299a6b7,Secure permits and source specialized equipment,"Secure permits and source specialized equipment

Description:
Obtain commercial ventilation permit approvals from local authorities. Procure industrial HVAC units capable of high-density drone operation heat loads. Manage supply chain risks for delivery timelines.

Resources needed:
• Commercial Real Estate Counsel
• HVAC Supplier
• Permit Coordinator",7/24/2026,8/1/2026,0,f8fc9544-407e-445e-b124-4fc0cb73a88f,PlanExe
508a234f-d768-4d14-a37d-cf54c65184d5,Mount ventilation units and ductwork infrastructure,"Mount ventilation units and ductwork infrastructure

Description:
Physically install HVAC units on warehouse ceiling trusses. Connect ducting to ensure proper air circulation in player corridors. Ensure structural integrity during mounting process.

Resources needed:
• Installation Crew
• Structural Engineer
• Heavy Machinery Operator",8/1/2026,8/9/2026,0,c902df29-c872-41c6-9a80-2a116299a6b7,PlanExe
2a7beb5c-4778-40bf-a0cd-0d8f8b9ec096,Conduct airflow testing and safety certification,"Conduct airflow testing and safety certification

Description:
Perform pressure tests to verify air exchange rates meet safety codes. Validate fume removal efficiency during peak simulation loads. Obtain final occupancy clearance for operations.

Resources needed:
• Safety Inspector
• HVAC Technician
• Testing Equipment",8/9/2026,8/17/2026,0,1eeec10e-aba9-48be-afbf-e73be7dd1370,PlanExe
ba88213b-60ad-416f-9f47-2bb4e3266733,Deploy ballistic netting around player corridors and zones,,8/17/2026,9/2/2026,0,95814c22-80a4-46e1-a20d-b3bbbfd0a30f,PlanExe
e2f9430b-af65-4f97-99ed-7f4558f2fe79,Source certified ballistic netting materials,"Source certified ballistic netting materials

Description:
Procure safety-rated netting with confirmed lead times to prevent supply chain delays before lease finalization.

Resources needed:
• Specialized material suppliers
• procurement manager
• safety compliance officer",8/17/2026,8/21/2026,0,ba88213b-60ad-416f-9f47-2bb4e3266733,PlanExe
d2218f47-dbd0-4247-a55e-f0c4fe0a5d48,Assess ceiling truss load-bearing capacity,"Assess ceiling truss load-bearing capacity

Description:
Perform structural engineering analysis on warehouse trusses to verify mounting points can withstand impact forces.

Resources needed:
• Structural engineer
• facility manager
• load testing equipment",8/21/2026,8/25/2026,0,e2f9430b-af65-4f97-99ed-7f4558f2fe79,PlanExe
ea133437-5ab3-4552-b440-054f7a48f304,Install netting around player corridors zones,"Install netting around player corridors zones

Description:
Physically mount and secure netting systems along designated flight paths ensuring no gaps in coverage.

Resources needed:
• Installation crew
• mounting hardware
• lifting rigging gear",8/25/2026,8/29/2026,0,d2218f47-dbd0-4247-a55e-f0c4fe0a5d48,PlanExe
7d92fd37-98ad-4262-a40f-7b3b2aa16c45,Conduct tension and impact load verification tests,"Conduct tension and impact load verification tests

Description:
Validate installed system integrity through stress testing to ensure compliance with safety standards prior to opening.

Resources needed:
• Safety inspectors
• test drones
• impact measurement tools",8/29/2026,9/2/2026,0,ba88213b-60ad-416f-9f47-2bb4e3266733,PlanExe
cb67b184-e7bc-4829-b21f-687efbb110b5,Technology Integration & Cybersecurity,,9/2/2026,12/3/2026,0,95814c22-80a4-46e1-a20d-b3bbbfd0a30f,PlanExe
baa32992-ea13-4079-99c8-5dc52211c50b,Procure quadcopters with LiDAR obstacle avoidance systems,,9/2/2026,10/12/2026,0,cb67b184-e7bc-4829-b21f-687efbb110b5,PlanExe
4a7bd3e4-c113-4de8-a4a8-ffb4124ad38a,Identify potential drone suppliers,"Identify potential drone suppliers

Description:
Research and vet vendors capable of supplying quadcopters with LiDAR obstacle avoidance systems to ensure hardware availability within budget constraints.

Resources needed:
• Procurement Specialist
• Technical Engineer",9/2/2026,9/12/2026,0,baa32992-ea13-4079-99c8-5dc52211c50b,PlanExe
396419ec-d5c1-4698-8d68-e0d8b98a7072,Request quotes for LiDAR systems,"Request quotes for LiDAR systems

Description:
Contact selected vendors to obtain pricing details and technical specifications for required drone models to compare value propositions.

Resources needed:
• Procurement Manager
• Sales Representatives",9/12/2026,9/22/2026,0,4a7bd3e4-c113-4de8-a4a8-ffb4124ad38a,PlanExe
483e0fec-b4ba-4a03-a151-544c42d89aef,Negotiate binding purchase orders,"Negotiate binding purchase orders

Description:
Finalize contract terms including pricing, warranties, and expedited delivery clauses with preferred vendor to secure inventory supply.

Resources needed:
• Legal Counsel
• CFO
• Vendor Account Managers",9/22/2026,10/2/2026,0,396419ec-d5c1-4698-8d68-e0d8b98a7072,PlanExe
165743a8-3314-40f1-b414-874b3bc357e8,Arrange expedited shipping logistics,"Arrange expedited shipping logistics

Description:
Coordinate transportation logistics to ensure hardware arrives within the required timeline avoiding supply chain delays or bottlenecks.

Resources needed:
• Logistics Coordinator
• Shipping Carrier",10/2/2026,10/12/2026,0,baa32992-ea13-4079-99c8-5dc52211c50b,PlanExe
1a64d547-336a-4f7e-bc04-621e11575fd3,Integrate custom collision sensors into drone hardware,,10/12/2026,11/13/2026,0,baa32992-ea13-4079-99c8-5dc52211c50b,PlanExe
33a3ef33-e9e5-45bc-b2b3-b1194d741fa9,Procure custom collision sensor hardware batches,"Procure custom collision sensor hardware batches

Description:
Acquire necessary LiDAR or radar sensor units from approved suppliers ensuring compatibility with existing quadcopter models.

Resources needed:
• Procurement Manager
• Hardware Supplier Contracts
• Quality Assurance Team",10/12/2026,10/20/2026,0,1a64d547-336a-4f7e-bc04-621e11575fd3,PlanExe
dfdd6aa4-8709-45cb-a545-775b21ba79ca,Mount sensors and wire connections on frames,"Mount sensors and wire connections on frames

Description:
Physically attach collision avoidance hardware to drone chassis and secure wiring harnesses for power and data transmission.

Resources needed:
• Assembly Technicians
• Mounting Brackets
• Wiring Tools",10/20/2026,10/28/2026,0,33a3ef33-e9e5-45bc-b2b3-b1194d741fa9,PlanExe
c6f6de8c-439d-4f4e-a726-fc86697ec3c6,Develop software drivers for sensor data integration,"Develop software drivers for sensor data integration

Description:
Create firmware interfaces allowing flight controllers to process real-time obstacle detection data from new sensors.

Resources needed:
• Firmware Engineers
• Flight Controller API Docs
• Development Kits",10/28/2026,11/5/2026,0,dfdd6aa4-8709-45cb-a545-775b21ba79ca,PlanExe
7a8a374d-0280-446a-a289-230ed0e89595,Calibrate systems and test latency performance,"Calibrate systems and test latency performance

Description:
Run calibration routines and stress tests to verify low latency and accurate obstacle detection before deployment.

Resources needed:
• Test Engineers
• Simulation Environment
• Data Logging Tools",11/5/2026,11/13/2026,0,1a64d547-336a-4f7e-bc04-621e11575fd3,PlanExe
1eec6375-9274-4036-bc12-2c6c08fc74bf,Implement AES-256 encryption for telemetry data streams,,11/13/2026,12/3/2026,0,cb67b184-e7bc-4829-b21f-687efbb110b5,PlanExe
5745316f-9efa-460e-9e08-140d6253a178,Source custom collision sensor hardware components,"Source custom collision sensor hardware components

Description:
Procure specific LiDAR and ultrasonic sensors required for obstacle avoidance integration into existing quadcopter models ensuring compatibility with flight controllers.

Resources needed:
• Hardware procurement specialist
• Sensor suppliers
• Budget allocation",11/13/2026,11/17/2026,0,1eec6375-9274-4036-bc12-2c6c08fc74bf,PlanExe
22cd4519-4765-429a-8973-cdb067a4f7dd,Physically mount sensors onto quadcopter frames,"Physically mount sensors onto quadcopter frames

Description:
Securely attach collision detection hardware to drone chassis ensuring balance is maintained and wiring is protected from vibration damage.

Resources needed:
• Drone assembly technicians
• Mounting tools
• Sensors",11/17/2026,11/21/2026,0,5745316f-9efa-460e-9e08-140d6253a178,PlanExe
dd8d67ad-abfa-439f-8a64-997d8b78a938,Calibrate sensor data feeds for low latency,"Calibrate sensor data feeds for low latency

Description:
Adjust sensitivity thresholds and synchronize data streams to minimize processing delays during flight operations ensuring real-time response.

Resources needed:
• Embedded systems engineer
• Calibration software
• Flight controllers",11/21/2026,11/25/2026,0,22cd4519-4765-429a-8973-cdb067a4f7dd,PlanExe
66949e63-afe6-4a23-9365-7c6dda9f55b7,Execute redundant safety system stress tests,"Execute redundant safety system stress tests

Description:
Run repeated high-intensity collision simulations to verify sensor reliability and fail-safe mechanisms under operational pressure conditions.

Resources needed:
• Safety testers
• Test drones
• Simulation environment",11/25/2026,11/29/2026,0,dd8d67ad-abfa-439f-8a64-997d8b78a938,PlanExe
ca6557eb-c90c-4298-8f9e-b5d7e5c662e5,Finalize integration validation prior to deployment,"Finalize integration validation prior to deployment

Description:
Complete final certification of integrated systems confirming all safety protocols meet operational standards before launch to public users.

Resources needed:
• Quality assurance lead
• Compliance officer
• Integration logs",11/29/2026,12/3/2026,0,1eec6375-9274-4036-bc12-2c6c08fc74bf,PlanExe
6485ae11-8fc2-45f9-9bc3-557e9f4e6e32,"Branding, Narrative & Market Validation",,12/3/2026,2/25/2027,0,cb67b184-e7bc-4829-b21f-687efbb110b5,PlanExe
a7c86427-a3c0-42ed-b36f-d1c650be4eb4,Establish partnership agreements with veterans groups,,12/3/2026,12/31/2026,0,6485ae11-8fc2-45f9-9bc3-557e9f4e6e32,PlanExe
3a3a4c54-a39e-4ddf-aefb-fed55c91847f,Identify potential veterans group partners,"Identify potential veterans group partners

Description:
Research and compile a list of local or national veterans organizations that align with the venue's narrative goals while avoiding active conflict endorsement sensitivities.

Resources needed:
• Market Analyst
• Legal Counsel
• Veterans Liaison",12/3/2026,12/10/2026,0,a7c86427-a3c0-42ed-b36f-d1c650be4eb4,PlanExe
d9680188-dac9-4aa6-996f-fb89afdcbef4,Consult on narrative boundaries and legal limits,"Consult on narrative boundaries and legal limits

Description:
Schedule meetings with selected groups to discuss acceptable themes, ensuring clear legal boundaries regarding military conflict endorsement to prevent community backlash.

Resources needed:
• Narrative Branding Strategist
• Veterans Group Representatives
• Community Liaison",12/10/2026,12/17/2026,0,3a3a4c54-a39e-4ddf-aefb-fed55c91847f,PlanExe
d9dfb5cd-7b69-4545-b3f1-dd73038070c7,Draft non-binding MOUs for legal review,"Draft non-binding MOUs for legal review

Description:
Create draft MOUs outlining partnership terms, role definitions, and safety compliance commitments requiring legal review before any binding commitments are made.

Resources needed:
• Legal Counsel
• Contract Administrator
• Compliance Officer",12/17/2026,12/24/2026,0,d9680188-dac9-4aa6-996f-fb89afdcbef4,PlanExe
dc9fc9b6-132b-4c77-b263-44f79607fd26,Finalize agreements with legal counsel oversight,"Finalize agreements with legal counsel oversight

Description:
Review final drafts with stakeholders and legal team, obtain necessary approvals, and execute signed partnership agreements to establish formal collaboration status.

Resources needed:
• Legal Counsel
• Executive Sponsor
• Partnership Manager",12/24/2026,12/31/2026,0,a7c86427-a3c0-42ed-b36f-d1c650be4eb4,PlanExe
be1cd5ea-1a4b-4353-ba5f-e15351731e5e,Validate pricing elasticity for corporate team-building packages,,12/31/2026,1/20/2027,0,a7c86427-a3c0-42ed-b36f-d1c650be4eb4,PlanExe
4f4a103b-30ad-445d-9702-b439780535e0,Define corporate package tiers and offerings,"Define corporate package tiers and offerings

Description:
Objective: Establish distinct service levels for team-building events including duration, drone count, and instructor ratios to create a baseline for pricing analysis. Scope: Product definition phase. Steps: Draft tier options and feature sets. Deliverables: Documented package specifications.

Resources needed:
• Revenue Director
• Product Manager",12/31/2026,1/4/2027,0,be1cd5ea-1a4b-4353-ba5f-e15351731e5e,PlanExe
5203884e-5960-405e-9494-bf6b99a8201e,Analyze competitor pricing models for context,"Analyze competitor pricing models for context

Description:
Objective: Research similar entertainment venues and corporate event providers to benchmark price points. Scope: Market analysis phase. Steps: Identify competitors, collect public pricing data, compare features. Deliverables: Competitor pricing report.

Resources needed:
• Market Analyst
• Competitor Intelligence Tools",1/4/2027,1/8/2027,0,4f4a103b-30ad-445d-9702-b439780535e0,PlanExe
b8811e98-0e10-452d-8eaa-2a64243ef03d,Conduct market research with potential clients,"Conduct market research with potential clients

Description:
Objective: Engage target corporate buyers through interviews to understand budget constraints and perceived value. Scope: Customer discovery phase. Steps: Schedule interviews, conduct sessions, record feedback. Deliverables: Client interview transcripts.

Resources needed:
• Sales Team
• CRM Software
• Interview Participants",1/8/2027,1/12/2027,0,5203884e-5960-405e-9494-bf6b99a8201e,PlanExe
1ce48fdb-e026-4c3b-aade-e211fadcbf43,Conduct price sensitivity testing sessions,"Conduct price sensitivity testing sessions

Description:
Objective: Execute A/B pricing tests or surveys to measure demand fluctuation across different price points. Scope: Validation phase. Steps: Design survey, distribute samples, analyze response rates. Deliverables: Sensitivity analysis report.

Resources needed:
• Data Analyst
• Survey Platform
• Focus Group Lead",1/12/2027,1/16/2027,0,b8811e98-0e10-452d-8eaa-2a64243ef03d,PlanExe
eb94ea5a-4ce5-4a07-9c22-07b408b31417,Finalize pricing strategy based on collected data,"Finalize pricing strategy based on collected data

Description:
Objective: Synthesize research findings to set optimal prices that meet margin targets while ensuring competitive uptake. Scope: Decision making phase. Steps: Review all reports, adjust margins, approve final rates. Deliverables: Approved price list.

Resources needed:
• CFO
• Revenue Director
• Finance Team",1/16/2027,1/20/2027,0,be1cd5ea-1a4b-4353-ba5f-e15351731e5e,PlanExe
10b68b59-adc1-408e-8250-e8d7befb12a1,Secure non-binding franchise LOIs from regional partners,,1/20/2027,2/25/2027,0,6485ae11-8fc2-45f9-9bc3-557e9f4e6e32,PlanExe
69380bd3-38e8-4eb3-aa3e-fc7b4d0e7dff,Identify and vet potential regional franchise partners,"Identify and vet potential regional franchise partners

Description:
Research and screen prospective regional operators based on market reach and operational capability criteria to ensure alignment with brand standards before formal engagement.

Resources needed:
• Market Analyst
• Business Development Manager
• Legal Counsel",1/20/2027,1/29/2027,0,10b68b59-adc1-408e-8250-e8d7befb12a1,PlanExe
40ffea50-b049-4170-ae34-f2e202aac48a,Develop financial viability and safety compliance documentation,"Develop financial viability and safety compliance documentation

Description:
Compile detailed business case reports including CAPEX breakdowns, ROI projections, and FAA Part 107 certification proof to address partner risk concerns regarding sustainability.

Resources needed:
• CFO
• Regulatory & Compliance Director
• Financial Analyst",1/29/2027,2/7/2027,0,69380bd3-38e8-4eb3-aa3e-fc7b4d0e7dff,PlanExe
2bbbee89-5a2c-49ed-980b-bdba0ef5521c,Present business viability evidence to potential partners,"Present business viability evidence to potential partners

Description:
Schedule and conduct pitch meetings where financial models and safety protocols are reviewed with stakeholders to build trust and demonstrate operational readiness for expansion.

Resources needed:
• Revenue & Franchise Director
• Marketing Strategist
• Operations Lead",2/7/2027,2/16/2027,0,40ffea50-b049-4170-ae34-f2e202aac48a,PlanExe
878df2c5-ecbf-48c8-b449-2b75a40ec0b3,Finalize agreements and collect signed non-binding LOIs,"Finalize agreements and collect signed non-binding LOIs

Description:
Review terms of engagement drafts with interested parties and obtain formal letters of intent confirming commitment to regional development without binding financial obligations yet.

Resources needed:
• Legal Counsel
• Revenue & Franchise Director
• Partner Relations Manager",2/16/2027,2/25/2027,0,10b68b59-adc1-408e-8250-e8d7befb12a1,PlanExe
1fa30365-74e6-46c7-ac4a-d14d9d2f1d52,Operations Setup & Launch Preparation,,2/25/2027,4/17/2027,0,863bd09b-0dba-4172-88c6-f687d080b6dc,PlanExe
b3801889-e477-4c01-a004-f010c629f267,Complete staff certification training programs for instructors,,2/25/2027,3/12/2027,0,1fa30365-74e6-46c7-ac4a-d14d9d2f1d52,PlanExe
3952cf3c-edb1-4b0b-91e1-dc5b799442d8,Enroll instructors in accelerated training cohorts,"Enroll instructors in accelerated training cohorts

Description:
Identify eligible staff members and register them for immediate FAA Part 107 preparation courses to meet opening deadlines.

Resources needed:
• Training Coordinator
• HR Manager
• FAA Course Provider",2/25/2027,3/2/2027,0,b3801889-e477-4c01-a004-f010c629f267,PlanExe
ed687329-7160-424f-afcf-9a41261ce3c6,Schedule FAA certification exams with buffer time,"Schedule FAA certification exams with buffer time

Description:
Coordinate exam dates with testing centers ensuring sufficient lead time before the venue launch date to avoid delays.

Resources needed:
• Operations Manager
• Testing Center Administrator
• Certification Tracking Software",3/2/2027,3/7/2027,0,3952cf3c-edb1-4b0b-91e1-dc5b799442d8,PlanExe
2e9be244-9283-46f1-840c-4fc9f048e269,Verify operational readiness via practical assessments,"Verify operational readiness via practical assessments

Description:
Conduct flight proficiency checks and safety protocol evaluations to confirm all instructors meet competency standards prior to public opening.

Resources needed:
• Senior Flight Instructor
• Safety Officer
• Assessment Checklist",3/7/2027,3/12/2027,0,b3801889-e477-4c01-a004-f010c629f267,PlanExe
d260ec68-9ab8-4407-9c49-89805361683e,Conduct final safety audits and compliance inspections,,3/12/2027,3/27/2027,0,b3801889-e477-4c01-a004-f010c629f267,PlanExe
a0bb09c6-ab2c-4645-8ca2-14f56260080e,Prepare internal compliance documentation package,"Prepare internal compliance documentation package

Description:
Compile all safety logs, HVAC test results, and network security audit reports required by regulatory bodies prior to official review.

Resources needed:
• Safety Operations Lead
• Compliance Director
• Document Management System",3/12/2027,3/15/2027,0,d260ec68-9ab8-4407-9c49-89805361683e,PlanExe
8e147ad0-e30e-4fbe-a110-d702b8dd6dee,Schedule regulatory body inspections and audits,"Schedule regulatory body inspections and audits

Description:
Contact FAA inspectors, Fire Department officials, and local zoning authorities to secure dates for final venue clearance inspections within the timeline.

Resources needed:
• Regulatory & Compliance Director
• Venue Manager
• External Auditors",3/15/2027,3/18/2027,0,a0bb09c6-ab2c-4645-8ca2-14f56260080e,PlanExe
4c712fa1-c555-4c32-a7ae-baa6406747b1,Execute physical safety walkthroughs and checks,"Execute physical safety walkthroughs and checks

Description:
Perform on-site verification of ballistic netting, emergency stop zones, and ventilation systems against established safety standards during scheduled inspection windows.

Resources needed:
• Safety Operations Lead
• Facility Engineers
• Fire Safety Officer",3/18/2027,3/21/2027,0,8e147ad0-e30e-4fbe-a110-d702b8dd6dee,PlanExe
6eee7fd0-b024-4bde-b523-66027ee91b2f,Remediate identified non-compliance findings,"Remediate identified non-compliance findings

Description:
Address any deficiencies flagged during inspections immediately through repairs or procedural changes to ensure full regulatory compliance before launch approval.

Resources needed:
• Maintenance Crew
• Safety Operations Lead
• Procurement Team",3/21/2027,3/24/2027,0,4c712fa1-c555-4c32-a7ae-baa6406747b1,PlanExe
9ed9e473-c0c4-4772-a9e5-a250ed45c045,Secure final operational sign-off certificates,"Secure final operational sign-off certificates

Description:
Obtain official clearance documents and occupancy permits from all relevant authorities confirming the venue is safe for public operation.

Resources needed:
• Regulatory & Compliance Director
• Legal Counsel
• Operations Manager",3/24/2027,3/27/2027,0,d260ec68-9ab8-4407-9c49-89805361683e,PlanExe
5ef34f05-ce5f-4d20-ae98-2866368345a0,Execute public launch marketing campaign for venue opening,,3/27/2027,4/17/2027,0,1fa30365-74e6-46c7-ac4a-d14d9d2f1d52,PlanExe
88c36790-8d61-4695-a665-7159b1b81c46,Finalize creative assets and branding materials,"Finalize creative assets and branding materials

Description:
Design promotional visuals, draft press releases, and secure brand guidelines approval for the tactical sport theme.

Resources needed:
• Creative Director
• Graphic Designer
• Copywriter
• Brand Manager",3/27/2027,4/3/2027,0,5ef34f05-ce5f-4d20-ae98-2866368345a0,PlanExe
a27592f3-9fe8-4f09-8204-8fc21007e9de,Secure media channels and schedule ad placements,"Secure media channels and schedule ad placements

Description:
Negotiate contracts with local digital platforms and traditional outlets to maximize reach before opening day launch.

Resources needed:
• Marketing Manager
• Media Buyer
• Legal Reviewer
• Procurement Specialist",4/3/2027,4/10/2027,0,88c36790-8d61-4695-a665-7159b1b81c46,PlanExe
